[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]
[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
#
#------- Player = Luke------------- 
[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
#---------- Next Move ------------
[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]
#---------- Next Move ------------
[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]
#---------- Next Move ------------
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
[1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
#
#------- Player = Luke------------- 
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
#---------- Next Move ------------
[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]
#---------- Next Move ------------
[1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]
[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]
#---------- Next Move ------------
[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]
[1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0]
#---------- Next Move ------------
[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0]
[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0]
#---------- Next Move ------------
[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]
#---------- Next Move ------------
[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]
#---------- Next Move ------------
#
#------- Player = Luke------------- 
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
#---------- Next Move ------------
[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
#---------- Next Move ------------
[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]
[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]
#---------- Next Move ------------
[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]
[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]
#---------- Next Move ------------
[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]
[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]
#---------- Next Move ------------
[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]
[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
#
#------- Player = Luke------------- 
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
#---------- Next Move ------------
[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
#---------- Next Move ------------
[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]
[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]
#---------- Next Move ------------
[1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]
[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]
#---------- Next Move ------------
[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]
[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]
#---------- Next Move ------------
[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
#
#------- Player = Luke------------- 
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
#---------- Next Move ------------
[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]
[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
#---------- Next Move ------------
[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]
[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]
#---------- Next Move ------------
[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]
[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]
#---------- Next Move ------------
[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]
[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]
#---------- Next Move ------------
[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]
[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]
#---------- Next Move ------------
[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
#
#------- Player = Luke------------- 
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
#---------- Next Move ------------
[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]
#---------- Next Move ------------
[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]
[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]
#---------- Next Move ------------
[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]
[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1]
#---------- Next Move ------------
[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1]
[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]
#---------- Next Move ------------
[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]
[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]
#---------- Next Move ------------
#
